16,5,Norte,-5.6953279000000006
16,5,Este,0.0005437231920000002
17,5,Sul,-8.783689730902307
17,5,Norte,0.21014689903146627
17,4,Sul,0.0014734898503200003
17,5,Oeste,9.297666583200003e-05
16,5,Oeste,4.404157855200002e-06
17,4,Norte,12.601162610219077
17,3,Sul,0.8047535672943721
17,4,Este,-7.1642260344699995
17,5,Este,-9.418502629969598
17,3,Este,11.088852280163808
17,3,Norte,100.43769691067271
17,2,Norte,348.95318273729407
17,1,Sul,242.65216617933262
17,1,Oeste,289.84927244918214
16,1,Sul,296.5079593019876
16,1,Norte,251.4372842215678
16,1,Oeste,280.2439272416046
15,1,Norte,262.52895076823177
15,1,Este,365.29006283381625
16,1,Este,410.3338175165485
17,1,Este,460.4604396751802
4,4,Sul,0.0
4,3,Norte,-9.202335569231275
4,3,Sul,0.0
2,7,Oeste,0.0
1,7,Norte,-0.35207383588184976
1,6,Norte,-0.387420489
1,6,Oeste,-9.476652366972639
7,1,Este,-9.476652344455623
7,1,Norte,-8.905810097436722
6,1,Oeste,-7.712320754503899
17,4,Oeste,-5.6729970721124205
15,5,Norte,0.0
15,4,Norte,0.0
15,3,Este,-9.817519963685992
15,3,Oeste,-9.774716004550609
15,3,Norte,-9.418502629969598
15,3,Sul,0.0
15,4,Este,-9.65663161797075
15,4,Oeste,-9.721871610556308
15,4,Sul,0.0
17,3,Oeste,5.043918042626194
17,1,Norte,346.5963526067874
2,7,Sul,-0.48295450738250995
2,8,Este,-9.721871610556308
2,8,Sul,-9.202335569231275
2,8,Norte,0.0
2,6,Oeste,0.0
1,5,Este,0.0
2,8,Oeste,0.0
1,8,Oeste,-9.01522909781639
1,8,Este,0.0
1,5,Oeste,-8.649148282327008
1,4,Norte,-0.81
1,3,Sul,0.0
1,7,Oeste,-9.01522909781639
1,7,Este,0.0
1,7,Sul,0.0
1,8,Sul,-9.418502629969598
1,8,Norte,0.0
4,4,Oeste,-9.353891811077332
15,5,Sul,-8.784233454094307
1,6,Sul,0.0
2,3,Norte,0.0
2,2,Norte,0.0
2,1,Norte,-8.649148282327008
2,1,Oeste,0.0
1,1,Sul,0.0
1,1,Oeste,-4.68559
1,1,Norte,-5.6953279000000006
1,2,Este,0.0
2,2,Oeste,0.0
1,2,Oeste,-4.0951
1,2,Sul,0.0
17,2,Sul,33.777457088719416
12,1,Este,255.88529203195068
13,1,Sul,203.02392928836073
13,1,Oeste,170.9673160499543
13,1,Norte,174.2422644834602
13,1,Este,288.5471340628765
14,1,Este,324.96904734728935
15,1,Oeste,221.41057621661778
14,1,Norte,220.21883488880223
14,1,Sul,230.64570479311016
14,1,Oeste,199.75291876842664
17,2,Este,87.4555281998313
17,2,Oeste,106.1036815862317
18,1,Norte,194.13316704108408
15,1,Sul,228.5644251808148
18,1,Oeste,404.1349073889536
18,1,Sul,189.58427944401566
18,1,Este,207.71214355615362
